Date,ProductName,Category,SalesVolume,PricePerUnit
1973-11-24,Banana,Fruit,47,3.5
1973-11-24,Carrot,Vegetable,29,3.58
1973-11-24,Orange,Fruit,134,4.81
1973-11-24,Tomato,Vegetable,66,4.7
1973-11-25,Apple,Fruit,85,4.64
1973-11-25,Banana,Fruit,61,2.77
1973-11-25,Carrot,Vegetable,129,2.25
1973-11-25,Orange,Fruit,36,3.48
1973-11-25,Tomato,Vegetable,100,2.82
1973-11-26,Apple,Fruit,121,3.45
1973-11-26,Banana,Fruit,49,2.48
1973-11-26,Carrot,Vegetable,29,2.86
1973-11-26,Orange,Fruit,63,4.69
1973-11-26,Tomato,Vegetable,126,2.87
1973-11-27,Apple,Fruit,127,1.79
1973-11-27,Banana,Fruit,146,1.24
1973-11-27,Carrot,Vegetable,141,4.64
1973-11-27,Orange,Fruit,143,1.93
1973-11-27,Tomato,Vegetable,134,4.91
1973-11-28,Apple,Fruit,72,2.2
1973-11-28,Banana,Fruit,128,3.98
1973-11-28,Carrot,Vegetable,75,1.81
1973-11-28,Orange,Fruit,95,2.56
1973-11-28,Tomato,Vegetable,147,3.3
1973-11-29,Apple,Fruit,116,2.89
1973-11-29,Banana,Fruit,126,3.02
1973-11-29,Carrot,Vegetable,68,3.24
1973-11-29,Orange,Fruit,146,2.22
1973-11-29,Tomato,Vegetable,72,3.88
1973-11-30,Apple,Fruit,121,1.99
1973-11-30,Banana,Fruit,28,2.13
1973-11-30,Carrot,Vegetable,59,4.92
1973-11-30,Orange,Fruit,42,1.55
1973-11-30,Tomato,Vegetable,49,1.64
1973-12-01,Apple,Fruit,44,1.06
1973-12-01,Banana,Fruit,99,4.67
1973-12-01,Carrot,Vegetable,71,1.63
1973-12-01,Orange,Fruit,124,3.19
1973-12-01,Tomato,Vegetable,126,4.64
1973-12-02,Apple,Fruit,59,4.61
1973-12-02,Banana,Fruit,46,2.56
1973-12-02,Carrot,Vegetable,70,1.6
1973-12-02,Orange,Fruit,31,3.64
1973-12-02,Tomato,Vegetable,102,4.76
1973-12-03,Apple,Fruit,87,1.32
1973-12-03,Banana,Fruit,91,2.33
1973-12-03,Carrot,Vegetable,112,4.65
1973-12-03,Orange,Fruit,116,3.49
1973-12-03,Tomato,Vegetable,49,2.5
1973-12-04,Apple,Fruit,73,1.25
1973-12-04,Banana,Fruit,20,2.68
1973-12-04,Carrot,Vegetable,91,1.1
1973-12-04,Orange,Fruit,43,1.9
1973-12-04,Tomato,Vegetable,63,2.04
1973-12-05,Apple,Fruit,86,3.64
1973-12-05,Banana,Fruit,35,4.36
1973-12-05,Carrot,Vegetable,123,1.26
1973-12-05,Orange,Fruit,62,1.58
1973-12-05,Tomato,Vegetable,23,2.02
1973-12-06,Apple,Fruit,61,2.8
1973-12-06,Banana,Fruit,40,4.39
1973-12-06,Carrot,Vegetable,106,4.53
1973-12-06,Orange,Fruit,80,3.55
1973-12-06,Tomato,Vegetable,81,3.62
1973-12-07,Apple,Fruit,88,2.82
1973-12-07,Banana,Fruit,51,2.2
1973-12-07,Carrot,Vegetable,122,2.83
1973-12-07,Orange,Fruit,122,1.06
1973-12-07,Tomato,Vegetable,25,1.26
1973-12-08,Apple,Fruit,111,3.42
1973-12-08,Banana,Fruit,97,3.21
1973-12-08,Carrot,Vegetable,87,2.01
1973-12-08,Orange,Fruit,80,3.04
1973-12-08,Tomato,Vegetable,121,2.09
1973-12-09,Apple,Fruit,118,3.29
1973-12-09,Banana,Fruit,87,1.66
1973-12-09,Carrot,Vegetable,36,3.04
1973-12-09,Orange,Fruit,53,3.22
1973-12-09,Tomato,Vegetable,96,3.76
1973-12-10,Apple,Fruit,64,3.43
1973-12-10,Banana,Fruit,27,1.29
1973-12-10,Carrot,Vegetable,32,2.01
1973-12-10,Orange,Fruit,116,2.22
1973-12-10,Tomato,Vegetable,134,2.41
1973-12-11,Apple,Fruit,130,3.02
1973-12-11,Banana,Fruit,141,4.94
1973-12-11,Carrot,Vegetable,50,1.6
1973-12-11,Orange,Fruit,71,4.97
1973-12-11,Tomato,Vegetable,75,2.15
1973-12-12,Apple,Fruit,39,4.52
1973-12-12,Banana,Fruit,49,3.75
1973-12-12,Carrot,Vegetable,144,4.9
1973-12-12,Orange,Fruit,43,2.9
1973-12-12,Tomato,Vegetable,140,1.88
1973-12-13,Apple,Fruit,86,2.41
1973-12-13,Banana,Fruit,35,1.14
1973-12-13,Carrot,Vegetable,140,3.89
1973-12-13,Orange,Fruit,143,4.77
1973-12-13,Tomato,Vegetable,63,2.68
1973-12-14,Apple,Fruit,83,4.65
1973-12-14,Banana,Fruit,135,1.3
1973-12-14,Carrot,Vegetable,49,1.36
1973-12-14,Orange,Fruit,141,4.21
1973-12-14,Tomato,Vegetable,117,4.82
1973-12-15,Apple,Fruit,87,2.48
1973-12-15,Banana,Fruit,120,2.34
1973-12-15,Carrot,Vegetable,132,2.79
1973-12-15,Orange,Fruit,20,3.38
1973-12-15,Tomato,Vegetable,59,1.13
1973-12-16,Apple,Fruit,98,2.16
1973-12-16,Banana,Fruit,87,1.18
1973-12-16,Carrot,Vegetable,89,1.27
1973-12-16,Orange,Fruit,20,3.48
1973-12-16,Tomato,Vegetable,42,4.73
1973-12-17,Apple,Fruit,129,1.93
1973-12-17,Banana,Fruit,95,3.42
1973-12-17,Carrot,Vegetable,77,2.51
1973-12-17,Orange,Fruit,52,2.51
1973-12-17,Tomato,Vegetable,36,2.11
1973-12-18,Apple,Fruit,63,4.78
1973-12-18,Banana,Fruit,58,2.39
1973-12-18,Carrot,Vegetable,38,2.22
1973-12-18,Orange,Fruit,62,1.29
1973-12-18,Tomato,Vegetable,80,2.66
1973-12-19,Apple,Fruit,40,3.06
1973-12-19,Banana,Fruit,146,1.16
1973-12-19,Carrot,Vegetable,115,3.55
1973-12-19,Orange,Fruit,140,4.21
1973-12-19,Tomato,Vegetable,74,3.74
1973-12-20,Apple,Fruit,117,1.04
1973-12-20,Banana,Fruit,75,3.97
1973-12-20,Carrot,Vegetable,116,4.64
1973-12-20,Orange,Fruit,64,3.14
1973-12-20,Tomato,Vegetable,143,2.64
1973-12-21,Apple,Fruit,45,2.42
1973-12-21,Banana,Fruit,93,1.43
1973-12-21,Carrot,Vegetable,83,2.51
1973-12-21,Orange,Fruit,38,2.11
1973-12-21,Tomato,Vegetable,89,1.23
1973-12-22,Apple,Fruit,91,3.84
1973-12-22,Banana,Fruit,119,1.72
1973-12-22,Carrot,Vegetable,105,3.17
1973-12-22,Orange,Fruit,117,1.99
1973-12-22,Tomato,Vegetable,86,2.58
1973-12-23,Apple,Fruit,80,3.29
1973-12-23,Banana,Fruit,126,3.02
1973-12-23,Carrot,Vegetable,66,3.48
1973-12-23,Orange,Fruit,122,4.48
1973-12-23,Tomato,Vegetable,38,2.4
1973-12-24,Apple,Fruit,61,4.88
1973-12-24,Banana,Fruit,24,2.53
1973-12-24,Carrot,Vegetable,149,1.28
1973-12-24,Orange,Fruit,103,2.93
1973-12-24,Tomato,Vegetable,70,4.67
1973-12-25,Apple,Fruit,67,3.09
1973-12-25,Banana,Fruit,48,1.69
1973-12-25,Carrot,Vegetable,43,3.21
1973-12-25,Orange,Fruit,45,1.77
1973-12-25,Tomato,Vegetable,105,2.69
1973-12-26,Apple,Fruit,75,2.65
1973-12-26,Banana,Fruit,73,2.17
1973-12-26,Carrot,Vegetable,38,4.09
1973-12-26,Orange,Fruit,96,2.29
1973-12-26,Tomato,Vegetable,66,1.77
1973-12-27,Apple,Fruit,137,1.38
1973-12-27,Banana,Fruit,106,2.1
1973-12-27,Carrot,Vegetable,35,2.12
1973-12-27,Orange,Fruit,83,1.91
1973-12-27,Tomato,Vegetable,30,1.08
1973-12-28,Apple,Fruit,89,1.99
1973-12-28,Banana,Fruit,126,1.16
1973-12-28,Carrot,Vegetable,30,4.23
1973-12-28,Orange,Fruit,23,4.33
1973-12-28,Tomato,Vegetable,92,4.83
1973-12-29,Apple,Fruit,88,3.55
1973-12-29,Banana,Fruit,85,3.06
1973-12-29,Carrot,Vegetable,81,1.46
1973-12-29,Orange,Fruit,109,4.86
1973-12-29,Tomato,Vegetable,136,4.63
1973-12-30,Apple,Fruit,98,2.82
1973-12-30,Banana,Fruit,56,4.33
1973-12-30,Carrot,Vegetable,24,1.36
1973-12-30,Orange,Fruit,94,2.11
1973-12-30,Tomato,Vegetable,28,4.52
1973-12-31,Apple,Fruit,28,2.24
1973-12-31,Banana,Fruit,131,1.7
1973-12-31,Carrot,Vegetable,80,4.14
1973-12-31,Orange,Fruit,130,3.17
1973-12-31,Tomato,Vegetable,28,1.35
1974-01-01,Apple,Fruit,117,4.13
1974-01-01,Banana,Fruit,27,4.96
1974-01-01,Carrot,Vegetable,109,4.08
1974-01-01,Orange,Fruit,29,2.51
1974-01-01,Tomato,Vegetable,112,4.2
1974-01-02,Apple,Fruit,149,4.75
1974-01-02,Banana,Fruit,32,1.75
1974-01-02,Carrot,Vegetable,92,3.89
1974-01-02,Orange,Fruit,53,3.34
1974-01-02,Tomato,Vegetable,86,2.6
1974-01-03,Apple,Fruit,139,3.04
1974-01-03,Banana,Fruit,101,1.65
1974-01-03,Carrot,Vegetable,42,2.2
1974-01-03,Orange,Fruit,96,4.58
1974-01-03,Tomato,Vegetable,84,2.46
1974-01-04,Apple,Fruit,23,1.06
1974-01-04,Banana,Fruit,143,2.52
1974-01-04,Carrot,Vegetable,145,2.34
1974-01-04,Orange,Fruit,119,1.39
1974-01-04,Tomato,Vegetable,144,1.78
1974-01-05,Apple,Fruit,42,4.73
1974-01-05,Banana,Fruit,149,2.98
1974-01-05,Carrot,Vegetable,85,1.66
1974-01-05,Orange,Fruit,72,2.74
1974-01-05,Tomato,Vegetable,23,1.64
1974-01-06,Apple,Fruit,50,2.96
1974-01-06,Banana,Fruit,63,4.1
1974-01-06,Carrot,Vegetable,72,3.88
1974-01-06,Orange,Fruit,64,3.48
1974-01-06,Tomato,Vegetable,122,3.42
1974-01-07,Apple,Fruit,110,3.75
1974-01-07,Banana,Fruit,119,4.4
1974-01-07,Carrot,Vegetable,23,4.39
1974-01-07,Orange,Fruit,93,1.07
1974-01-07,Tomato,Vegetable,144,1.06
1974-01-08,Apple,Fruit,85,3.28
1974-01-08,Banana,Fruit,128,3.51
1974-01-08,Carrot,Vegetable,94,3.76
1974-01-08,Orange,Fruit,20,1.59
1974-01-08,Tomato,Vegetable,99,4.12
1974-01-09,Apple,Fruit,132,2.79
1974-01-09,Banana,Fruit,32,3.6
1974-01-09,Carrot,Vegetable,31,1.46
1974-01-09,Orange,Fruit,75,3.16
1974-01-09,Tomato,Vegetable,113,3.95
1974-01-10,Apple,Fruit,68,4.58
1974-01-10,Banana,Fruit,114,2.14
1974-01-10,Carrot,Vegetable,36,3.77
1974-01-10,Orange,Fruit,43,2.24
1974-01-10,Tomato,Vegetable,114,4.92
1974-01-11,Apple,Fruit,85,4.31
1974-01-11,Banana,Fruit,140,4.05
1974-01-11,Carrot,Vegetable,128,1.02
1974-01-11,Orange,Fruit,88,3.94
1974-01-11,Tomato,Vegetable,33,3.97
1974-01-12,Apple,Fruit,145,4.16
1974-01-12,Banana,Fruit,25,4.72
1974-01-12,Carrot,Vegetable,39,4.24
1974-01-12,Orange,Fruit,125,3.48
1974-01-12,Tomato,Vegetable,149,2.4
1974-01-13,Apple,Fruit,36,2.08
1974-01-13,Banana,Fruit,21,4.4
1974-01-13,Carrot,Vegetable,88,1.22
1974-01-13,Orange,Fruit,88,3.33
1974-01-13,Tomato,Vegetable,44,1.91
1974-01-14,Apple,Fruit,126,2.11
1974-01-14,Banana,Fruit,107,4.67
1974-01-14,Carrot,Vegetable,144,2.59
1974-01-14,Orange,Fruit,41,2.06
1974-01-14,Tomato,Vegetable,119,1.61
1974-01-15,Apple,Fruit,91,4.45
1974-01-15,Banana,Fruit,34,3.14
1974-01-15,Carrot,Vegetable,63,3.58
1974-01-15,Orange,Fruit,43,1.64
1974-01-15,Tomato,Vegetable,67,1.78
1974-01-16,Apple,Fruit,21,4.68
1974-01-16,Banana,Fruit,110,4.23
1974-01-16,Carrot,Vegetable,129,3.48
1974-01-16,Orange,Fruit,48,1.05
1974-01-16,Tomato,Vegetable,83,4.63
1974-01-17,Apple,Fruit,143,4.09
1974-01-17,Banana,Fruit,145,1.96
1974-01-17,Carrot,Vegetable,146,4.73
1974-01-17,Orange,Fruit,93,3.81
1974-01-17,Tomato,Vegetable,147,2.46
1974-01-18,Apple,Fruit,125,2.85
1974-01-18,Banana,Fruit,95,1.53
1974-01-18,Carrot,Vegetable,137,4.92
1974-01-18,Orange,Fruit,111,1.48
1974-01-18,Tomato,Vegetable,64,1.12
1974-01-19,Apple,Fruit,42,4.73
1974-01-19,Banana,Fruit,149,2.94
1974-01-19,Carrot,Vegetable,125,4.81
1974-01-19,Orange,Fruit,92,1.09
1974-01-19,Tomato,Vegetable,99,1.85
1974-01-20,Apple,Fruit,20,1.19
1974-01-20,Banana,Fruit,129,2.65
1974-01-20,Carrot,Vegetable,112,2.94
1974-01-20,Orange,Fruit,132,4.86
1974-01-20,Tomato,Vegetable,52,4.03
1974-01-21,Apple,Fruit,51,4.96
1974-01-21,Banana,Fruit,88,2.81
1974-01-21,Carrot,Vegetable,127,4.73
1974-01-21,Orange,Fruit,44,1.69
1974-01-21,Tomato,Vegetable,117,1.9
1974-01-22,Apple,Fruit,107,1.37
1974-01-22,Banana,Fruit,110,2.13
1974-01-22,Carrot,Vegetable,27,1.5
1974-01-22,Orange,Fruit,35,3.98
1974-01-22,Tomato,Vegetable,100,2.81
1974-01-23,Apple,Fruit,147,1.76
1974-01-23,Banana,Fruit,83,4.81
1974-01-23,Carrot,Vegetable,20,3.07
1974-01-23,Orange,Fruit,144,4.82
1974-01-23,Tomato,Vegetable,113,2.35
1974-01-24,Apple,Fruit,53,4.86
1974-01-24,Banana,Fruit,122,4.52
1974-01-24,Carrot,Vegetable,143,3.42
1974-01-24,Orange,Fruit,54,4.1
1974-01-24,Tomato,Vegetable,108,4.86
1974-01-25,Apple,Fruit,34,3.37
1974-01-25,Banana,Fruit,61,2.12
1974-01-25,Carrot,Vegetable,111,1.84
1974-01-25,Orange,Fruit,93,4.02
1974-01-25,Tomato,Vegetable,60,2.27
1974-01-26,Apple,Fruit,140,4.76
1974-01-26,Banana,Fruit,24,4.96
1974-01-26,Carrot,Vegetable,144,4.72
1974-01-26,Orange,Fruit,22,1.3
1974-01-26,Tomato,Vegetable,119,4.5
1974-01-27,Apple,Fruit,99,3.27
1974-01-27,Banana,Fruit,129,1.25
1974-01-27,Carrot,Vegetable,132,4.34
1974-01-27,Orange,Fruit,130,2.84
1974-01-27,Tomato,Vegetable,82,4.92
1974-01-28,Apple,Fruit,57,1.66
1974-01-28,Banana,Fruit,54,3.03
1974-01-28,Carrot,Vegetable,55,3.79
1974-01-28,Orange,Fruit,92,2.96
1974-01-28,Tomato,Vegetable,103,3.29
1974-01-29,Apple,Fruit,140,2.7
1974-01-29,Banana,Fruit,33,2.71
1974-01-29,Carrot,Vegetable,73,1.95
1974-01-29,Orange,Fruit,62,1.26
1974-01-29,Tomato,Vegetable,107,2.42
1974-01-30,Apple,Fruit,48,1.69
1974-01-30,Banana,Fruit,32,2.89
1974-01-30,Carrot,Vegetable,108,4.23
1974-01-30,Orange,Fruit,118,3.27
1974-01-30,Tomato,Vegetable,112,1.64
1974-01-31,Apple,Fruit,70,2.56
1974-01-31,Banana,Fruit,149,3.14
1974-01-31,Carrot,Vegetable,111,3.62
1974-01-31,Orange,Fruit,82,4.56
1974-01-31,Tomato,Vegetable,49,1.72
1974-02-01,Apple,Fruit,64,3.69
1974-02-01,Banana,Fruit,134,2.7
1974-02-01,Carrot,Vegetable,133,2.33
1974-02-01,Orange,Fruit,53,3.67
1974-02-01,Tomato,Vegetable,42,1.82
1974-02-02,Apple,Fruit,128,2.54
1974-02-02,Banana,Fruit,66,1.41
1974-02-02,Carrot,Vegetable,93,4.11
1974-02-02,Orange,Fruit,88,4.14
1974-02-02,Tomato,Vegetable,97,1.65
1974-02-03,Apple,Fruit,98,3.57
1974-02-03,Banana,Fruit,54,4.46
1974-02-03,Carrot,Vegetable,86,2.07
1974-02-03,Orange,Fruit,23,2.17
1974-02-03,Tomato,Vegetable,81,4.98
1974-02-04,Apple,Fruit,104,3.85
1974-02-04,Banana,Fruit,91,3.85
1974-02-04,Carrot,Vegetable,80,4.51
1974-02-04,Orange,Fruit,86,4.21
1974-02-04,Tomato,Vegetable,50,2.21
1974-02-05,Apple,Fruit,60,3.51
1974-02-05,Banana,Fruit,125,3.86
1974-02-05,Carrot,Vegetable,63,2.77
1974-02-05,Orange,Fruit,107,2.88
1974-02-05,Tomato,Vegetable,61,3.48
1974-02-06,Apple,Fruit,26,1.95
1974-02-06,Banana,Fruit,101,2.68
1974-02-06,Carrot,Vegetable,46,3.33
1974-02-06,Orange,Fruit,95,3.92
1974-02-06,Tomato,Vegetable,20,1.32
1974-02-07,Apple,Fruit,63,2.22
1974-02-07,Banana,Fruit,43,1.83
1974-02-07,Carrot,Vegetable,81,1.79
1974-02-07,Orange,Fruit,130,3.45
1974-02-07,Tomato,Vegetable,47,1.66
1974-02-08,Apple,Fruit,137,2.71
1974-02-08,Banana,Fruit,71,2.02
1974-02-08,Carrot,Vegetable,69,3.55
1974-02-08,Orange,Fruit,24,2.82
1974-02-08,Tomato,Vegetable,65,4.34
1974-02-09,Apple,Fruit,27,3.27
1974-02-09,Banana,Fruit,121,2.83
1974-02-09,Carrot,Vegetable,119,1.96
1974-02-09,Orange,Fruit,104,3.6
1974-02-09,Tomato,Vegetable,136,4.87
1974-02-10,Apple,Fruit,112,1.06
1974-02-10,Banana,Fruit,51,3.82
1974-02-10,Carrot,Vegetable,139,3.32
1974-02-10,Orange,Fruit,21,2.9
1974-02-10,Tomato,Vegetable,130,1.83
1974-02-11,Apple,Fruit,72,3.9
1974-02-11,Banana,Fruit,80,1.35
1974-02-11,Carrot,Vegetable,115,4.62
1974-02-11,Orange,Fruit,132,2.9
1974-02-11,Tomato,Vegetable,36,2.78
1974-02-12,Apple,Fruit,98,3.99
1974-02-12,Banana,Fruit,144,4.27
1974-02-12,Carrot,Vegetable,77,3.88
1974-02-12,Orange,Fruit,73,2.21
1974-02-12,Tomato,Vegetable,75,3.92
1974-02-13,Apple,Fruit,23,2.47
1974-02-13,Banana,Fruit,20,3.87
1974-02-13,Carrot,Vegetable,115,1.75
1974-02-13,Orange,Fruit,129,1.1
1974-02-13,Tomato,Vegetable,70,1.14
1974-02-14,Apple,Fruit,127,2.87
1974-02-14,Banana,Fruit,30,4.24
1974-02-14,Carrot,Vegetable,69,1.95
1974-02-14,Orange,Fruit,77,3.18
1974-02-14,Tomato,Vegetable,23,4.04
1974-02-15,Apple,Fruit,140,1.62
1974-02-15,Banana,Fruit,53,3.24
1974-02-15,Carrot,Vegetable,126,1.36
1974-02-15,Orange,Fruit,73,1.67
1974-02-15,Tomato,Vegetable,99,3.31
1974-02-16,Apple,Fruit,108,1.88
1974-02-16,Banana,Fruit,20,3.79
1974-02-16,Carrot,Vegetable,128,3.01
1974-02-16,Orange,Fruit,23,4.17
1974-02-16,Tomato,Vegetable,35,4.67
1974-02-17,Apple,Fruit,121,2.78
1974-02-17,Banana,Fruit,125,3.45
1974-02-17,Carrot,Vegetable,29,1.78
1974-02-17,Orange,Fruit,105,2.27
1974-02-17,Tomato,Vegetable,31,3.01
1974-02-18,Apple,Fruit,125,3.08
1974-02-18,Banana,Fruit,71,3.06
1974-02-18,Carrot,Vegetable,63,1.61
1974-02-18,Orange,Fruit,71,4.11
1974-02-18,Tomato,Vegetable,126,4.2
1974-02-19,Apple,Fruit,130,1.2
1974-02-19,Banana,Fruit,51,1.65
1974-02-19,Carrot,Vegetable,22,2.8
1974-02-19,Orange,Fruit,106,2.8
1974-02-19,Tomato,Vegetable,65,3.38
1974-02-20,Apple,Fruit,27,3.31
1974-02-20,Banana,Fruit,43,4.51
1974-02-20,Carrot,Vegetable,26,1.02
1974-02-20,Orange,Fruit,71,2.88
1974-02-20,Tomato,Vegetable,50,4.31
1974-02-21,Apple,Fruit,89,2.19
1974-02-21,Banana,Fruit,68,2.4
1974-02-21,Carrot,Vegetable,112,3.34
1974-02-21,Orange,Fruit,74,4.7
1974-02-21,Tomato,Vegetable,65,2.36
1974-02-22,Apple,Fruit,131,4.18
1974-02-22,Banana,Fruit,52,4.63
1974-02-22,Carrot,Vegetable,51,4.87
1974-02-22,Orange,Fruit,100,2.04
1974-02-22,Tomato,Vegetable,117,2.83
1974-02-23,Apple,Fruit,140,1.07
1974-02-23,Banana,Fruit,141,4.88
1974-02-23,Carrot,Vegetable,106,2.47
1974-02-23,Orange,Fruit,149,2.52
1974-02-23,Tomato,Vegetable,149,1.17
1974-02-24,Apple,Fruit,20,1.42
1974-02-24,Banana,Fruit,54,2.05
1974-02-24,Carrot,Vegetable,67,4.56
1974-02-24,Orange,Fruit,129,2.79
1974-02-24,Tomato,Vegetable,24,1.81
1974-02-25,Apple,Fruit,99,4.79
1974-02-25,Banana,Fruit,95,3.15
1974-02-25,Carrot,Vegetable,97,2.22
1974-02-25,Orange,Fruit,129,4.48
1974-02-25,Tomato,Vegetable,132,1.94
1974-02-26,Apple,Fruit,149,2.24
1974-02-26,Banana,Fruit,41,1.02
1974-02-26,Carrot,Vegetable,90,1.63
1974-02-26,Orange,Fruit,33,1.96
1974-02-26,Tomato,Vegetable,20,4.06
1974-02-27,Apple,Fruit,137,2.02
1974-02-27,Banana,Fruit,53,3.55
1974-02-27,Carrot,Vegetable,93,4.75
1974-02-27,Orange,Fruit,46,2.45
1974-02-27,Tomato,Vegetable,132,2.01
1974-02-28,Apple,Fruit,112,2.47
1974-02-28,Banana,Fruit,140,2.01
1974-02-28,Carrot,Vegetable,50,2.88
1974-02-28,Orange,Fruit,137,2.54
1974-02-28,Tomato,Vegetable,66,1.91
1974-03-01,Apple,Fruit,113,3.38
1974-03-01,Banana,Fruit,74,3.4
1974-03-01,Carrot,Vegetable,141,3.0
1974-03-01,Orange,Fruit,36,2.21
1974-03-01,Tomato,Vegetable,44,2.53
1974-03-02,Apple,Fruit,87,4.41
1974-03-02,Banana,Fruit,67,3.92
1974-03-02,Carrot,Vegetable,92,3.43
1974-03-02,Orange,Fruit,63,2.73
1974-03-02,Tomato,Vegetable,123,2.19
1974-03-03,Apple,Fruit,149,1.89
1974-03-03,Banana,Fruit,31,1.59
1974-03-03,Carrot,Vegetable,143,2.0
1974-03-03,Orange,Fruit,112,2.06
1974-03-03,Tomato,Vegetable,39,2.4
1974-03-04,Apple,Fruit,108,3.88
1974-03-04,Banana,Fruit,23,3.97
1974-03-04,Carrot,Vegetable,41,3.27
1974-03-04,Orange,Fruit,59,3.69
1974-03-04,Tomato,Vegetable,132,3.13
1974-03-05,Apple,Fruit,80,3.37
1974-03-05,Banana,Fruit,50,3.33
1974-03-05,Carrot,Vegetable,67,1.35
1974-03-05,Orange,Fruit,87,1.97
1974-03-05,Tomato,Vegetable,120,2.02
1974-03-06,Apple,Fruit,51,4.59
1974-03-06,Banana,Fruit,138,3.72
1974-03-06,Carrot,Vegetable,57,2.3
1974-03-06,Orange,Fruit,31,3.19
1974-03-06,Tomato,Vegetable,40,2.37
1974-03-07,Apple,Fruit,148,3.03
1974-03-07,Banana,Fruit,54,1.49
1974-03-07,Carrot,Vegetable,120,3.11
1974-03-07,Orange,Fruit,134,1.12
1974-03-07,Tomato,Vegetable,97,4.47
1974-03-08,Apple,Fruit,22,3.35
1974-03-08,Banana,Fruit,56,4.18
1974-03-08,Carrot,Vegetable,93,4.68
1974-03-08,Orange,Fruit,38,2.82
1974-03-08,Tomato,Vegetable,94,4.66
1974-03-09,Apple,Fruit,32,1.31
1974-03-09,Banana,Fruit,35,1.77
1974-03-09,Carrot,Vegetable,125,1.31
1974-03-09,Orange,Fruit,132,2.94
1974-03-09,Tomato,Vegetable,125,2.38
1974-03-10,Apple,Fruit,85,1.09
1974-03-10,Banana,Fruit,24,2.24
1974-03-10,Carrot,Vegetable,101,1.4
1974-03-10,Orange,Fruit,55,3.87
1974-03-10,Tomato,Vegetable,120,3.86
1974-03-11,Apple,Fruit,22,4.5
1974-03-11,Banana,Fruit,20,3.98
1974-03-11,Carrot,Vegetable,107,3.11
1974-03-11,Orange,Fruit,98,3.78
1974-03-11,Tomato,Vegetable,146,2.41
1974-03-12,Apple,Fruit,22,4.43
1974-03-12,Banana,Fruit,28,1.94
1974-03-12,Carrot,Vegetable,29,4.9
1974-03-12,Orange,Fruit,109,1.44
1974-03-12,Tomato,Vegetable,147,3.39
1974-03-13,Apple,Fruit,56,4.93
1974-03-13,Banana,Fruit,116,3.56
1974-03-13,Carrot,Vegetable,33,1.88
1974-03-13,Orange,Fruit,110,2.59
1974-03-13,Tomato,Vegetable,80,1.39
1974-03-14,Apple,Fruit,142,4.81
1974-03-14,Banana,Fruit,134,1.32
1974-03-14,Carrot,Vegetable,88,1.48
1974-03-14,Orange,Fruit,67,4.66
1974-03-14,Tomato,Vegetable,68,1.24
1974-03-15,Apple,Fruit,48,3.64
1974-03-15,Banana,Fruit,68,2.16
1974-03-15,Carrot,Vegetable,98,1.73
1974-03-15,Orange,Fruit,38,3.12
1974-03-15,Tomato,Vegetable,141,2.51
1974-03-16,Apple,Fruit,38,3.81
1974-03-16,Banana,Fruit,123,3.07
1974-03-16,Carrot,Vegetable,105,1.67
1974-03-16,Orange,Fruit,51,4.03
1974-03-16,Tomato,Vegetable,130,2.42
1974-03-17,Apple,Fruit,105,1.13
1974-03-17,Banana,Fruit,84,3.81
1974-03-17,Carrot,Vegetable,124,2.18
1974-03-17,Orange,Fruit,112,2.87
1974-03-17,Tomato,Vegetable,132,2.75
1974-03-18,Apple,Fruit,90,2.99
1974-03-18,Banana,Fruit,53,1.16
1974-03-18,Carrot,Vegetable,48,4.29
1974-03-18,Orange,Fruit,120,3.7
1974-03-18,Tomato,Vegetable,61,4.56
1974-03-19,Apple,Fruit,89,4.94
1974-03-19,Banana,Fruit,50,3.13
1974-03-19,Carrot,Vegetable,147,2.42
1974-03-19,Orange,Fruit,34,2.82
1974-03-19,Tomato,Vegetable,147,2.71
1974-03-20,Apple,Fruit,61,3.12
1974-03-20,Banana,Fruit,91,4.95
1974-03-20,Carrot,Vegetable,58,2.34
1974-03-20,Orange,Fruit,133,3.66
1974-03-20,Tomato,Vegetable,63,3.04
1974-03-21,Apple,Fruit,88,2.05
1974-03-21,Banana,Fruit,28,2.88
1974-03-21,Carrot,Vegetable,56,4.86
1974-03-21,Orange,Fruit,45,3.48
1974-03-21,Tomato,Vegetable,41,2.75
1974-03-22,Apple,Fruit,30,3.65
1974-03-22,Banana,Fruit,143,1.91
1974-03-22,Carrot,Vegetable,51,3.4
1974-03-22,Orange,Fruit,66,1.62
1974-03-22,Tomato,Vegetable,70,4.88
1974-03-23,Apple,Fruit,80,4.45
1974-03-23,Banana,Fruit,77,1.89
1974-03-23,Carrot,Vegetable,84,1.64
1974-03-23,Orange,Fruit,94,1.31
1974-03-23,Tomato,Vegetable,39,2.62
1974-03-24,Apple,Fruit,22,1.8
1974-03-24,Banana,Fruit,38,4.75
1974-03-24,Carrot,Vegetable,89,4.92
1974-03-24,Orange,Fruit,88,2.97
1974-03-24,Tomato,Vegetable,91,3.46
1974-03-25,Apple,Fruit,74,2.77
1974-03-25,Banana,Fruit,72,3.06
1974-03-25,Carrot,Vegetable,72,4.76
1974-03-25,Orange,Fruit,124,2.6
1974-03-25,Tomato,Vegetable,116,1.86
1974-03-26,Apple,Fruit,87,4.07
1974-03-26,Banana,Fruit,86,3.4
1974-03-26,Carrot,Vegetable,124,4.31
